id_circuito_elec;vi_cal_cons_Satisfactoria;vi_cal_cons_Básico;vi_cal_cons_Insuficiente;vi_cal_servbas_Satisfactorio;vi_cal_servbas_Básico;vi_cal_servbas_Insuficiente;vi_cal_mat_Calidad_1;vi_cal_mat_Calidad_2;vi_cal_mat_Calidad_3;vi_cal_mat_Calidad_4;vi_tipo_Particular;vi_tipo_Colectiva;vi_nho_Viviendas_con_un_hogar;vi_nho_Viviendas_con_dos_y_más_hogares;vi_urban_Urbano;vi_urban_Rural_agrupado;vi_urban_Rural_disperso;vi_tipo_part_Casa;vi_tipo_part_Rancho;vi_tipo_part_Casilla;vi_tipo_part_Departamento;vi_tipo_part_Pieza_en_inquilinato;vi_tipo_part_Pieza_en_hotel_familiar_o_pensión;vi_tipo_part_Local_no_construido_para_habitación;vi_tipo_part_Vivienda_móvil;vi_tipo_part_Persona/s_viviendo_en_la_calle;vi_tipo_ocupa_Con_personas_presentes;vi_tipo_ocupa_Con_todas_las_personas_temporalmente_ausentes;vi_tipo_ocupa_En_alquiler_o_venta;vi_tipo_ocupa_En_construcción;vi_tipo_ocupa_Se_usa_como_comercio,_oficina_o_consultorio;vi_tipo_ocupa_Se_usa_para_vacaciones,_fin_de_semana_u_otro_uso_temporal;vi_tipo_ocupa_Por_otra_razón;ho_nbi_Hogares_sin_NBI;ho_nbi_Hogares_con_NBI;ho_suelo_Cerámica,_baldosa,_mosaico,_mármol,_madera_o_alfombrado;ho_suelo_Cemento_o_ladrillo_fijo;ho_suelo_Tierra_o_ladrillo_suelto;ho_suelo_Otro;ho_techo_Cubierta_asfáltica_o_membrana;ho_techo_Baldosa_o_losa_(sin_cubierta);ho_techo_Pizarra_o_teja;ho_techo_Chapa_de_metal_(sin_cubierta);ho_techo_Chapa_fibrocemento_o_plástico;ho_techo_Chapa_de_cartón;ho_techo_Caña,_palma,_tabla_o_paja_con_o_sin_barro;ho_techo_Otro;ho_rev_int_Sí;ho_rev_int_No;ho_agua_Por_cañeria_dentro_de_la_vivienda;ho_agua_Fuera_de_la_vivienda_pero_dentro_del_terreno;ho_agua_Fuera_del_terreno;ho_agua_beber_Red_pública;ho_agua_beber_Perforación_con_bomba_a_motor;ho_agua_beber_Perforación_con_bomba_manual;ho_agua_beber_Pozo;ho_agua_beber_Transporte_por_cisterna;ho_agua_beber_Agua_de_lluvia,_río,_canal,_arroyo_o_acequia;ho_aseo_Sí;ho_aseo_No;ho_cadena_Sí;ho_cadena_No;ho_desague_A_red_pública_(cloaca);ho_desague_A_cámara_séptica_y_pozo_ciego;ho_desague_Sólo_a_pozo_ciego;ho_desague_A_hoyo,_excavación_en_la_tierra,_etc.;ho_combus_Usado_sólo_por_este_hogar;ho_combus_Compartido_con_otros_hogares;ho_refri_Gas_de_red;ho_refri_Gas_a_granel_(zeppelin);ho_refri_Gas_en_tubo;ho_refri_Gas_en_garrafa;ho_refri_Electricidad;ho_refri_Leña_o_carbón;ho_refri_Otro;ho_compu_Sí;ho_compu_No;ho_celu_Sí;ho_celu_No;ho_fijo_Sí;ho_fijo_No;ho_hacinam_Sí;ho_hacinam_No;ho_nhogar_Hasta___0.50_personas_por_cuarto;ho_nhogar_0.51__-__0.99__personas_por_cuarto;ho_nhogar_1.00__-__1.49__personas_por_cuarto;ho_nhogar_1.50__-__1.99__personas_por_cuarto;ho_nhogar_2.00__-__3.00__personas_por_cuarto;ho_nhogar_Más_de__3.00_personas_por_cuarto;ho_prop_Propietario_de_la_vivienda_y_del_terreno;ho_prop_Propietario_sólo_de_la_vivienda;ho_prop_Inquilino;ho_prop_Ocupante_por_préstamo;ho_prop_Ocupante_por_trabajo;ho_prop_Otra_situación;ho_npers_1;ho_npers_2;ho_npers_3;ho_npers_4;ho_npers_5;ho_npers_6;ho_npers_7;ho_npers_8__y_más;per_siteco_Ocupado;per_siteco_Desocupado;per_siteco_Inactivo;per_edad_gru_0_-_14;per_edad_gru_15_-_64;per_edad_gru_65_y_más;per_edad_quin_0-4;per_edad_quin_5-9;per_edad_quin_10-14;per_edad_quin_15-19;per_edad_quin_20-24;per_edad_quin_25-29;per_edad_quin_30-34;per_edad_quin_35-39;per_edad_quin_40-44;per_edad_quin__45-49;per_edad_quin__50-54;per_edad_quin__55-59;per_edad_quin__60-64;per_edad_quin__65-69;per_edad_quin__70-74;per_edad_quin__75-79;per_edad_quin__80-84;per_edad_quin__85-89;per_edad_quin__90-94;per_edad_quin__95_y_más;per_rela_jefe_Jefe(a);per_rela_jefe_Cónyuge_o_pareja;per_rela_jefe_Hijo(a)_/_Hijastro(a);per_rela_jefe_Yerno_/_Nuera;per_rela_jefe_Nieto(a);per_rela_jefe_Padre_/_Madre_/_Suegro(a);per_rela_jefe_Otros_familiares;per_rela_jefe_Otros_no_familiares;per_rela_jefe_Servicio_doméstico_y_sus_familiares;per_sexo_Varón;per_sexo_Mujer;per_inmig_Argentina;per_inmig_Otro_país;per_leer_Sí;per_leer_No;per_escuela_Asiste;per_escuela_Asistió;per_escuela_Nunca_asistió;per_educa_Inicial_(jardín,_preescolar);per_educa_Primario;per_educa_EGB;per_educa_Secundario;per_educa_Polimodal;per_educa_Superior_no_universitario;per_educa_Universitario;per_educa_Post_universitario;per_educa_Educación_especial;per_educa_completo_Sí;per_educa_completo_No;per_compu_Sí;per_compu_No;paso19_blanco;paso19_validos;paso19_cand_FdT;paso19_cand_JxC;paso19_cand_Otros;pres15_blanco;pres15_validos;pres15_cand_Cam;pres15_cand_FPV;pres15_cand_Otros;pres15_cand_UNA;paso15_blanco;paso15_validos;paso15_cand_Cam;paso15_cand_FPV;paso15_cand_Otros;paso15_cand_UNA
02063000471; 88,795181; 9,277108; 1,9277108; 98,67469880; 0,24096386;  1,0843373; 89,51807; 6,265060; 4,09638554; 0,120481928;122,2892; 0,240963855; 96,74699; 3,2530120;122,5301205;  0,00000000;0,000000e+00; 65,542169; 0,120481928;  0,36144578; 53,37349398; 0,120481928; 1,927710843;0,72289157; 0,000000000;0,240963855;100; 12,6506024; 3,8554217; 0,84337349;  1,32530120;  0,12048193;  3,373494; 95,36501; 4,6349942; 94,43801; 4,2873696; 0,115874855;1,15874855;25,7242178;23,8702202; 4,8667439; 43,80069525; 1,73812283;0,000000000;0,000000000; 0,11587486; 94,78563; 5,2143685; 98,49363; 1,39049826; 0,00000000; 99,7682503;  0,11587486; 0,000000000; 0,000000000; 0,115874855; 0,000000000; 99,88413; 0,11587486; 98,49363; 1,27462341; 98,4936269; 0,34762457; 1,042873696; 0,000000000; 95,59676; 4,17149479;90,3823870; 0,000000000;8,111240e-01;  8,45886443; 0,231749710; 0,000000000;0,115874855; 97,10313; 2,8968714;63,731170;36,15295; 87,48552;12,5144844;68,0185400; 31,865585;33,256083;23,638470;28,73696; 5,909618; 6,9524913; 1,50637312;60,023175; 1,04287370;30,1274623; 5,0984936; 1,7381228; 1,9698725;26,303592;30,243337;19,119351;13,904983; 6,257242; 2,5492468; 0,81112399;0,69524913;51,45336;3,9913232;25,206074;18,568330;65,94360;15,531453; 0; 6,941432; 5,856833; 5,770065; 5,813449; 9,848156; 8,937093; 8,416486; 7,418655; 6,030369; 4,815618; 5,032538; 4,598698; 5,032538; 4,8156182; 3,5140998;3,0802603;2,51626898;1,04121475;0,433839479;37,48373;17,136659;29,84816;0,6941432; 3,2104121;1,7787419; 4,0347072; 2,7331887;0,086767896;47,54881;52,49458; 93,44902; 6,59436009;92,27766; 3,600868;31,71367;63,64425; 0,52060738; 4,7722343;22,169197; 2,03904555;27,114967; 2,08242950; 8,7201735;27,1583514; 1,08459870;0,21691974;44,29501;46,07375;65,29284;28,156182;  50;  1485;42,289562; 35,824916;18,518519;  24;  1555; 41,350482;26,109325;12,7331190;18,263666;  48;  1457; 37,199725;27,934111;15,4426905;16,129032
02063000472; 90,026247; 7,742782; 2,3622047; 98,55643045; 0,26246719;  1,1811024; 91,46982; 4,461942; 4,06824147; 0,000000000;135,6955; 1,049868766; 96,32546; 3,6745407;136,7454068;  0,00000000;0,000000e+00; 43,044619; 0,131233596;  0,00000000; 89,23884514; 0,000000000; 2,362204724;0,52493438; 0,000000000;0,524934383;100; 12,8608924; 7,8740157; 0,78740157;  3,80577428;  0,13123360;  9,711286; 94,74969; 5,2503053; 98,41270; 1,5873016; 0,000000000;0,00000000;28,0830281;35,2869353; 1,2210012; 31,86813187; 3,05250305;0,000000000;0,000000000; 0,36630037; 94,38339; 5,6166056; 97,55800; 2,44200244; 0,00000000; 99,6336996;  0,36630037; 0,000000000; 0,000000000; 0,000000000; 0,000000000; 99,51160; 0,48840049; 98,77900; 0,73260073; 99,1452991; 0,24420024; 0,122100122; 0,000000000; 94,74969; 4,76190476;94,9938950; 0,000000000;1,221001e-01;  4,51770452; 0,244200244; 0,000000000;0,122100122; 97,55800; 2,5641026;73,870574;26,25153; 91,69719; 8,3028083;59,3406593; 40,659341;38,949939;17,948718;28,32723; 4,517705; 8,7912088; 1,34310134;39,682540; 2,44200244;51,4041514; 3,0525031; 0,7326007; 2,8083028;35,409035;31,746032;16,727717; 9,768010; 3,907204; 1,5873016; 0,24420024;0,61050061;51,89375;3,5907526;24,397442;11,362518;72,55288;16,084604; 0; 4,623709; 4,082636; 2,705362; 6,197737;16,920807;12,788982; 9,149041; 5,902607; 5,017216; 4,230202; 4,230202; 4,230202; 3,885883; 3,2956222; 3,0988687;3,0496803;3,09886867;2,06591244;0,983767831;40,48205;14,412199;18,98672;0,3443187; 1,7215937;0,8853910; 6,5912445; 6,7879980;0,245941958;47,56517;52,43483; 87,55534;12,44466306;94,39252; 2,361043;39,10477;57,25529; 0,34431874; 2,3610428;15,100836; 1,03295622;20,659124; 2,16428923; 9,8868667;41,9576980; 2,95130349;0,34431874;41,17068;52,58239;69,74914;17,806198;  20;   998;38,777555; 38,677355;20,541082;  17;  1103; 46,237534;24,841342;14,7778785;12,601995;  31;  1043; 41,610738;22,914669;19,8465964;12,655801
02063000473; 90,153349; 8,757062; 1,0895884; 98,82970137; 0,08071025;  1,0492333; 91,12187; 7,223567; 1,57384988; 0,040355125;144,7538; 0,201775626; 96,97337; 3,0266344;144,9556094;  0,00000000;0,000000e+00; 39,265537; 0,000000000;  0,04035513;105,24616626; 0,080710250; 0,000000000;0,12106538; 0,000000000;0,000000000;100; 20,8232446; 7,9499596; 0,76674738;  5,12510089;  0,64568200;  9,483454; 98,88504; 1,1149558; 99,11572; 0,6151480; 0,000000000;0,23068051;27,5278739;43,9061899; 1,7685506; 21,60707420; 0,92272203;0,038446751;0,000000000; 4,22914264; 96,73203; 3,2679739; 99,46175; 0,46136101; 0,03844675; 99,4617455;  0,34602076; 0,038446751; 0,000000000; 0,115340254; 0,000000000; 99,46175; 0,53825452; 99,34641; 0,11534025; 99,3464052; 0,07689350; 0,000000000; 0,000000000; 97,69319; 1,76855056;98,5390235; 0,000000000;3,844675e-02;  0,99961553; 0,384467512; 0,000000000;0,038446751; 99,30796; 0,6535948;78,508266;21,45329; 91,42637; 8,5736255;64,5905421; 35,371011;42,714341;21,376394;28,37370; 3,152634; 4,1906959; 0,19223376;45,290273; 5,07497116;43,5217224; 3,6139946; 0,9227220; 1,4994233;38,600538;34,755863;15,609381; 7,227989; 2,921953; 0,5767013; 0,07689350;0,19223376;56,36663;2,9088913;28,302232;10,281742;73,45408;16,264179; 0; 4,043176; 3,439444; 2,799122; 5,616539;15,898280;13,080864;10,647640; 5,909257; 4,592023; 4,592023; 4,390779; 4,939627; 3,787047; 3,7321625; 3,9151116;3,1284303;2,98207098;1,66483718;0,658616905;47,58507;16,373948;19,70362;0,1829491; 1,1525796;1,4270033; 6,6593487; 3,8968167;0,256128796;44,09074;55,90926; 94,89572; 5,10428101;95,29821; 2,049030;36,80937;60,19027; 0,32930845; 2,0856202;10,263447; 0,62202708;17,435053; 1,60995243; 9,9524332;51,3904135; 3,36626418;0,27442371;46,32272;48,33516;79,14380;15,440907;  54;  2806;33,570919; 44,404847;20,099786;  42;  3506; 52,681118;21,848260;14,2612664;10,011409;  82;  2908; 43,603851;20,013755;23,4869326;10,075653
02063000474; 94,251543; 5,208333; 0,5015432; 99,53703704; 0,27006173;  0,2314815; 94,44444; 3,973765; 1,38888889; 0,192901235;141,4738; 0,154320988; 98,22531; 1,7746914;141,6280864;  0,00000000;0,000000e+00; 54,050926; 0,000000000;  0,03858025; 87,11419753; 0,000000000; 0,038580247;0,15432099; 0,000000000;0,077160494;100; 22,6851852; 6,7901235; 1,23456790;  4,28240741;  0,61728395;  5,825617; 99,54597; 0,4161937; 99,05411; 0,5297011; 0,000000000;0,41619372;21,9069240;37,9114642; 3,4808929; 34,09004919; 0,60537268;0,189178963;0,000000000; 1,77828226; 97,61635; 2,3458191; 99,84866; 0,11350738; 0,03783579; 99,8108210;  0,11350738; 0,000000000; 0,000000000; 0,037835793; 0,000000000; 99,96216; 0,03783579; 99,77299; 0,18917896; 99,6973137; 0,26485055; 0,000000000; 0,037835793; 98,75142; 1,21074537;99,3567915; 0,000000000;7,567159e-02;  0,41619372; 0,113507378; 0,000000000;0,000000000; 99,58381; 0,3783579;76,579644;23,42036; 89,89784;10,0643208;71,9636776; 28,036322;44,608400;22,209610;27,20393; 2,989028; 2,8376844; 0,11350738;57,586076; 3,36738555;34,3927355; 3,3295498; 0,2270148; 1,0972380;36,057510;33,409005;15,172153;10,139992; 3,632236; 1,0594022; 0,34052213;0,22701476;56,28123;2,6193348;28,054455;13,131139;69,60193;17,266931; 0; 5,359297; 4,273652; 3,498191; 5,893503;10,391177;10,563502;10,029295; 7,082544; 5,290367; 5,721179; 5,307600; 5,135275; 4,187489; 4,3425814; 4,0840944;3,6532828;2,84335688;1,68878166;0,534206445;45,57987;19,369292;25,00431;0,4308116; 1,3268999;1,3096674; 3,5843529; 2,4470102;0,258486989;45,56264;54,43736; 97,17388; 2,84335688;93,65845; 2,912287;32,51766;63,58780; 0,44804412; 2,9639841;11,511287; 0,53420644;19,834568; 1,89557126;10,5118042;44,8905738; 3,77391005;0,20678959;48,49216;44,45976;77,28761;18,576598;  65;  3732;34,056806; 44,560557;19,640943;  63;  3385; 50,192024;22,451994;13,5302806;11,964549; 128;  3982; 45,253641;20,467102;19,4876946;11,577097
02063000475; 93,694411; 5,442719; 0,8628700; 98,52648347; 0,53099695;  0,9425196; 94,34488; 3,079782; 2,52223550; 0,066374618;134,2759; 0,212398779; 97,91584; 2,0841630;134,4749768;  0,00000000;0,000000e+00; 66,573742; 0,013274924;  0,13274924; 67,13128900; 0,066374618; 0,172574008;0,18584893; 0,000000000;0,013274924;100; 16,4609053; 6,3852383; 1,39386699;  3,19925660;  0,50444710;  6,345414; 98,37293; 1,6399793; 98,77324; 1,0072314; 0,051652893;0,16787190;20,5449380;26,1363636; 7,0635331; 44,08574380; 1,25258264;0,025826446;0,000000000; 0,91683884; 97,14618; 2,8538223; 99,67717; 0,32283058; 0,00000000; 99,5480372;  0,33574380; 0,025826446; 0,000000000; 0,103305785; 0,000000000; 99,58678; 0,42613636; 99,41890; 0,16787190; 98,9540289; 0,54235537; 0,077479339; 0,000000000; 98,23089; 1,35588843;98,4762397; 0,025826446;1,162190e-01;  1,05888430; 0,258264463; 0,064566116;0,012913223; 99,57386; 0,4261364;74,548037;25,46488; 88,45558;11,5444215;74,6642562; 25,335744;39,527376;23,269628;28,15083; 4,287190; 4,5971074; 0,18078512;60,924587; 2,38894628;31,0046488; 3,9256198; 0,3099174; 1,4462810;29,855372;33,858471;17,716942;12,422521; 4,325930; 1,3300620; 0,29700413;0,20661157;55,95919;2,6125445;26,087661;14,239447;67,51053;18,250027; 0; 5,527367; 4,750081; 3,967397; 5,063154; 7,492173;10,104718;10,601317; 7,508367; 5,565152; 5,343841; 5,360035; 5,219691; 5,252078; 4,9444025; 4,0051819;3,5895498;3,02817662;1,83525856;0,631544856;41,80611;20,263414;26,84875;0,3940408; 1,4088308;1,7165065; 3,2063047; 2,0457735;0,313073518;45,33628;54,66372; 96,27550; 3,72449530;93,20415; 3,200907;29,25078;66,69546; 0,45881464; 3,0983483;14,325812; 0,89603800;21,699234; 1,97020404;10,0993199;40,3109144; 3,25488503;0,29148224;50,72871;41,82230;73,93393;20,554896; 295; 12031;31,543513; 46,363561;19,640928; 168; 12895; 52,291586;21,395890;13,4548275;11,554866; 351; 12456; 45,785164;20,785164;19,0430315;11,568722
02063000476; 92,758621; 6,758621; 0,4827586; 99,24137931; 0,20689655;  0,5517241; 93,03448; 3,931034; 2,96551724; 0,000000000;127,5172; 0,137931034; 97,37931; 2,6206897;127,6551724;  0,00000000;0,000000e+00; 64,758621; 0,000000000;  0,06896552; 62,41379310; 0,000000000; 0,206896552;0,06896552; 0,000000000;0,000000000;100;  9,8620690; 6,8965517; 0,75862069;  2,62068966;  0,27586207;  7,034483; 99,13907; 0,8609272; 98,87417; 0,9933775; 0,000000000;0,13245033;20,6622517;25,0331126; 8,6092715; 42,98013245; 1,85430464;0,000000000;0,000000000; 0,86092715; 96,49007; 3,5099338; 99,73510; 0,26490066; 0,00000000; 99,6688742;  0,26490066; 0,000000000; 0,000000000; 0,066225166; 0,000000000;100,00000; 0,00000000; 99,73510; 0,26490066; 99,6026490; 0,19867550; 0,132450331; 0,066225166; 97,81457; 2,11920530;98,2119205; 0,066225166;0,000000e+00;  1,19205298; 0,132450331; 0,000000000;0,331125828; 99,53642; 0,4635762;77,284768;22,64901; 90,19868; 9,8013245;74,6357616; 25,364238;44,370861;22,251656;26,02649; 3,178808; 3,9735099; 0,19867550;61,589404; 0,99337748;31,3907285; 3,8410596; 0,4635762; 1,7218543;29,205298;33,973510;17,682119;12,913907; 4,238411; 1,1258278; 0,39735099;0,52980132;58,85902;1,9473396;24,163467;14,097641;68,40373;17,498629; 0; 5,704882; 4,552935; 3,839824; 5,320900; 9,901262; 9,764125; 9,352715; 7,460230; 5,567745; 4,662644; 5,869446; 5,458036; 5,046626; 4,9094899; 3,7301152;3,4009874;2,63302249;1,91991223;0,630828305;41,41525;20,213933;26,68678;0,3017005; 1,7004937;1,3713659; 3,1815688; 2,9072957;0,274273176;46,13275;53,86725; 95,47449; 4,52550741;93,19803; 3,263851;31,45913;64,61876; 0,38398245; 3,2912781;11,711465; 0,63082830;20,268788; 1,91991223;10,2578168;43,4722984; 4,27866155;0,21941854;48,49150;44,07570;77,18047;17,471201;  67;  2053;31,904530; 44,812470;20,019484;  26;  2459; 52,419683;22,407483;13,7454250;10,370069;  60;  2346; 46,334186;20,630861;19,6504689;10,826939
02063000477; 89,225829; 8,526579; 2,2832679; 98,32322512; 0,53514092;  1,1773100; 90,15341; 4,459508; 5,10167677; 0,285408491;120,6208; 0,392436675; 96,18266; 3,8173386;121,0132001;  0,00000000;0,000000e+00; 92,793436; 0,071352123;  0,64216910; 26,15055298; 0,356760614; 0,249732430;0,28540849; 0,000000000;0,071352123;100; 11,4163396; 2,2832679; 0,85622547;  1,78380307;  0,17838031;  3,960043; 97,11864; 2,8474576; 95,96610; 3,7966102; 0,101694915;0,13559322;16,8474576;14,2711864; 6,8135593; 59,32203390; 2,23728814;0,169491525;0,033898305; 0,30508475; 94,77966; 5,1864407; 98,23729; 1,55932203; 0,16949153; 99,7627119;  0,10169492; 0,000000000; 0,033898305; 0,067796610; 0,000000000; 99,62712; 0,37288136; 98,54237; 1,08474576; 98,3389831; 0,57627119; 0,644067797; 0,033898305; 97,55932; 2,06779661;91,6610169; 0,000000000;3,728814e-01;  7,72881356; 0,203389831; 0,000000000;0,000000000; 98,47458; 1,5254237;66,169492;33,79661; 87,05085;12,9491525;73,7288136; 26,237288;34,203390;23,932203;29,11864; 5,762712; 5,8983051; 1,05084746;66,542373; 0,94915254;23,2881356; 6,1694915; 0,7118644; 2,3389831;23,084746;28,406780;20,305085;16,677966; 7,050847; 2,8474576; 0,91525424;0,71186441;52,02197;3,0154278;23,410472;17,496494;66,21085;16,280972; 0; 6,428237; 5,586723; 5,481533; 6,054231; 7,772324; 8,637214; 8,052828; 6,860683; 5,984105; 5,703600; 6,112669; 5,773726; 5,271155; 4,6750818; 3,6231884;3,0621786;2,26741468;1,67134175;0,829827022;34,50210;18,092567;30,94904;0,8532024; 2,7699860;1,9518467; 2,9336138; 2,1856007;0,140252454;47,51052;52,48948; 95,24310; 4,74520804;91,74848; 4,499766;28,88032;66,63160; 0,73632539; 3,9270687;23,106592; 1,09864423;27,057036; 2,38429173; 9,1514727;26,8583450; 1,56615241;0,36231884;47,25339;43,98083;64,98364;25,794764; 151;  5124;41,959407; 35,577674;19,516003;  98;  5675; 42,096916;27,171806;12,3876652;16,616740; 164;  5393; 36,139440;26,682737;17,6525125;16,484332
02063000480; 96,363636; 3,212121; 0,3636364; 99,09090909; 0,12121212;  0,7272727; 96,60606; 2,363636; 0,90909091; 0,060606061;146,5455; 0,484848485; 98,18182; 1,8181818;147,0303030;  0,00000000;0,000000e+00; 21,878788; 0,000000000;  0,00000000;123,57575758; 0,121212121; 0,727272727;0,06060606; 0,000000000;0,060606061;100; 28,7878788; 5,3333333; 0,54545455;  5,09090909;  0,66666667;  6,060606; 98,81517; 1,1848341; 99,46682; 0,2962085; 0,059241706;0,17772512;23,8744076;62,2037915; 1,3033175; 11,61137441; 0,59241706;0,000000000;0,000000000; 0,41469194; 97,92654; 2,0734597; 99,52607; 0,47393365; 0,00000000; 99,2890995;  0,41469194; 0,000000000; 0,000000000; 0,236966825; 0,000000000;100,00000; 0,00000000; 99,94076; 0,05924171; 99,8222749; 0,17772512; 0,000000000; 0,000000000; 97,57109; 2,42890995;98,9928910; 0,000000000;5,924171e-02;  0,59241706; 0,355450237; 0,000000000;0,000000000; 99,28910; 0,7109005;79,443128;20,55687; 91,40995; 8,5900474;62,2630332; 37,736967;43,898104;18,542654;30,56872; 2,606635; 4,2061611; 0,11848341;43,542654; 3,19905213;48,2227488; 4,0284360; 0,4146919; 0,5331754;41,943128;35,781991;13,981043; 5,924171; 1,599526; 0,5924171; 0,05924171;0,05924171;52,35821;3,7910448;33,164179; 8,059701;75,70149;16,238806; 0; 3,104478; 2,537313; 2,417910; 7,104478;19,104478;13,343284;10,358209; 5,074627; 4,000000; 3,970149; 4,597015; 4,238806; 3,910448; 4,0895522; 3,1641791;3,7014925;3,13432836;1,40298507;0,626865672;50,41791;15,462687;15,49254;0,1791045; 0,9253731;1,1044776; 7,3432836; 5,4925373;0,328358209;44,41791;55,58209; 96,35821; 3,64179104;96,23881; 1,701493;41,34328;56,47761; 0,08955224; 1,9104478; 8,358209; 0,32835821;16,238806; 1,46268657; 9,5223881;55,5522388; 4,14925373;0,26865672;43,64179;52,00000;80,05970;14,656716;  41;  2071;35,296958; 44,519556;18,203766;  35;  2296; 50,174216;22,735192;14,1986063;11,367596;  64;  2217; 42,760487;22,011728;22,1921516;10,148850
02063000481; 94,495413; 5,249745; 0,2548420; 99,23547401; 0,05096840;  0,7135576; 94,59735; 4,383282; 0,96839959; 0,000000000;140,9786; 0,407747197; 98,01223; 1,9877676;141,3863405;  0,00000000;0,000000e+00; 29,306830; 0,000000000;  0,05096840;111,06014271; 0,254841998; 0,050968400;0,20387360; 0,000000000;0,050968400;100; 20,7951070; 8,6136595; 1,27420999;  3,36391437;  0,81549439;  6,116208; 99,20438; 0,7956241; 99,50273; 0,1989060; 0,000000000;0,29835903;27,9960219;50,0248633; 1,7404276; 18,59771258; 0,39781203;0,000000000;0,000000000; 1,24316261; 96,46942; 3,5305818; 99,80109; 0,14917951; 0,04972650; 99,3535554;  0,34808553; 0,099453008; 0,049726504; 0,149179513; 0,000000000; 99,95027; 0,04972650; 99,90055; 0,04972650; 99,8010940; 0,14917951; 0,000000000; 0,000000000; 98,35903; 1,64097464;98,7568374; 0,000000000;4,972650e-02;  0,79562407; 0,348085530; 0,000000000;0,099453008; 99,50273; 0,4972650;79,313774;20,68623; 91,79513; 8,2048732;63,3515664; 36,648434;45,648931;19,293884;27,94630; 3,182496; 3,7792143; 0,19890602;45,300845; 3,23222277;46,1959224; 3,4311288; 0,7458976; 1,1437096;41,670811;33,416211;14,022874; 7,359523; 2,386872; 0,8453506; 0,19890602;0,14917951;54,75157;3,2802701;29,715388; 9,768452;74,33671;15,894838; 0; 3,762663; 3,497347; 2,484322; 6,801737;17,124940;13,193439; 9,623734; 6,198746; 4,462132; 3,883261; 4,269175; 4,172697; 4,630970; 3,7626628; 3,3043898;3,6179450;2,99083454;1,49541727;0,530631934;48,52870;15,267728;18,93391;0,3617945; 0,9165461;1,4230584; 6,3917028; 4,7998070;0,313555234;43,43946;56,53642; 95,46551; 4,51037144;95,63435; 2,122528;40,56922;56,77762; 0,41003377; 2,3396044; 9,261939; 0,62711047;16,859624; 1,32657984;10,6849976;52,3637241; 3,71442354;0,19295707;43,41534;51,42306;79,23300;15,557164;  58;  2449;34,218048; 44,712127;18,701511;  35;  2521; 51,051170;23,125744;14,2800476;10,154701;  81;  2414; 45,443248;19,511185;20,2982601;11,391881
02063000482; 95,249042; 4,367816; 0,3831418; 99,61685824; 0,22988506;  0,1532567; 95,32567; 2,681992; 1,83908046; 0,153256705;140,3065; 0,459770115; 96,70498; 3,2950192;140,7662835;  0,00000000;0,000000e+00; 66,590038; 0,000000000;  0,00000000; 73,33333333; 0,076628352; 0,153256705;0,22988506; 0,000000000;0,000000000;100; 17,5478927; 5,9003831; 2,06896552;  6,20689655;  0,91954023;  7,662835; 98,90271; 1,0241405; 99,34162; 0,5120702; 0,000000000;0,07315289;18,9465984;33,7234821; 3,9502560; 41,03877103; 0,87783467;0,146305779;0,000000000; 1,31675201; 97,29334; 2,7066569; 99,78054; 0,21945867; 0,00000000; 99,7805413;  0,14630578; 0,000000000; 0,000000000; 0,000000000; 0,000000000;100,00000; 0,00000000; 99,85369; 0,14630578; 99,6342356; 0,29261156; 0,073152890; 0,000000000; 98,39064; 1,60936357;99,1221653; 0,000000000;0,000000e+00;  0,73152890; 0,146305779; 0,000000000;0,000000000; 99,48793; 0,5120702;77,176298;22,82370; 90,85589; 9,1441112;72,5676664; 27,359181;44,915874;23,847842;25,31090; 2,340892; 3,5844916; 0,00000000;57,205560; 4,09656181;33,2845647; 4,0234089; 0,1463058; 1,1704462;32,991953;35,991222;14,191661;11,119239; 4,242868; 0,9509876; 0,21945867;0,29261156;55,94091;2,6011561;26,525369;13,680154;69,10726;17,180475; 0; 5,298651; 4,174695; 4,238921; 6,037251; 9,890816; 9,762364;10,404624; 7,707129; 5,651895; 5,234425; 5,138086; 4,752730; 4,560051; 4,8811818; 3,6287733;3,4039820;2,82594733;1,73410405;0,449582531;43,89852;18,400771;25,78677;0,3853565; 1,1881824;1,9910083; 3,6929994; 2,2800257;0,096339114;44,50867;55,49133; 96,91715; 3,08285164;93,60951; 3,082852;33,30122;62,68465; 0,67437380; 3,0507386;11,624920; 0,73859987;21,130379; 1,73410405;10,2440591;44,3481053; 2,98651252;0,09633911;48,23378;44,63712;77,23186;17,148362;  60;  2238;35,031278; 42,180518;20,107239;  71;  2320; 49,396552;23,017241;14,7844828; 9,741379;  46;  2240; 44,598214;23,660714;18,7053571;10,982143
