id_circuito_elec;province;vi_calidad_insuficiente;vi_serv_basicos_insuficiente;vi_nho_2mas;vi_urbano;vi_rural_agrupado;vi_rural_disperso;ho_necesidad_basica_insatisfecha;ho_suelo_cemento;ho_suelo_ladrillo;ho_techo_chapa_metal;ho_techo_chapa_pastico;ho_techo_chapa_carton;ho_techo_chapa_barro;ho_agua_fuera_vivienda;ho_agua_fuera_terreno;ho_sin_aseo;ho_refri_carbon;ho_compu;ho_celu;ho_fijo;ho_fhacinamiento;ho_3omas_por_cuarto;ho_prop_vivienda_terreno;ho_prop_vivienda;ho_inquilino;ho_npers_1;ho_npers_2;ho_npers_3;ho_npers_4;ho_npers_5;ho_npers_6;ho_npers_7;ho_npers_8mas;per_ocupado;per_desocupado;per_inactivo;per_edad_0_14;per_edad_15_65;per_edad_65mas;per_edad_0_4;per_edad_5_9;per_edad_10_14;per_edad_14_19;per_edad_20_24;per_edad_25_29;per_edad_30_34;per_edad_35_39;per_edad_40_44;per_edad_45_49;per_edad_50_54;per_edad_55_59;per_edad_60_64;per_edad_65_69;per_edad_70_74;per_edad_75_79;per_edad_80_84;per_edad_85_89;per_edad_90_94;per_edad_95mas;per_nietos_hogar;per_servicio_domestico_interno;per_hombre;per_mujer;per_inmigrante;per_sabe_leer;per_nunca_asiste;per_estud_primario;per_estud_egb;per_estud_secundara;per_estud_polimodal;per_estud_superior;per_estud_universitario;per_estud_postuniversitario;per_estud_especial;per_estud_completos;per_compu;paso19_blanco;paso19_validos;paso19_cand_FdT;paso19_cand_JxC;paso19_cand_Otros;pres19_blanco;pres19_validos;pres19_cand_FdT;pres19_cand_JxC;pres19_cand_Otros;pres15_blanco;pres15_validos;pres15_cand_Cam;pres15_cand_FPV;pres15_cand_Otros;pres15_cand_UNA;paso15_blanco;paso15_validos;paso15_cand_Cam;paso15_cand_FPV;paso15_cand_Otros;paso15_cand_UNA
02122000994;Buenos Aires; 0,3675827;  0,4726063; 1,7854017;100,0000000;0,000000e+00;0,000000e+00; 0,4640770; 0,9109660; 0,017188037;  2,42351323; 0,27500859;0,034376074;0,000000000; 0,22344448; 0,034376074; 0,05156411; 0,000000000; 99,74218;79,666552; 90,16844;94,9123410; 0,17188037;65,830182; 4,72671021;23,2038501;31,333792;32,829151;16,259883;12,289447; 4,932967; 1,8734960;0,36094878;0,13750430;60,32274;1,9248860;23,865692;13,568276;65,95991;20,471814;0; 4,761560; 4,450394; 4,356321; 4,993125; 6,114770; 7,417324; 8,510022; 7,091685; 5,760185; 6,505536; 6,418699; 6,353571; 6,802229; 5,7529488; 4,9135249;3,6326796;3,04653014;1,96830451;0,875606050;1,1071713;1,020334322;45,06838;54,93162; 7,19299515; 3,017584; 0,38352992;11,100659; 0,81047833;24,495260;1,70055720;13,2860554;37,6655330;4,26224763;0,18814675;57,38476;78,42825; 178;  9422;19,656124; 60,878794;17,575886;  86;  9594;21,263290; 68,907651; 8,932666;  78; 10172; 64,716870;14,952812; 8,7003539;10,863154; 167;  9244; 56,306794;15,199048;14,5607962;12,126785
02122000995;Buenos Aires; 0,2745577;  0,1982916; 1,8303844;100,0000000;0,000000e+00;0,000000e+00; 0,6415038; 0,7757720; 0,014918693;  5,71385947; 0,47739818;0,014918693;0,000000000; 0,17902432; 0,014918693; 0,05967477; 0,000000000; 99,64195;74,891839; 87,73683;93,8982545; 0,17902432;69,998508; 2,31239743;22,1542593;26,197225;31,732060;17,962107;16,216619; 5,504998; 1,7007310;0,37296733;0,31329256;56,32051;2,3488574;24,888632;15,001446;65,32832;19,670234;0; 5,426671; 4,986983; 4,587793; 5,490310; 6,439109; 7,364767; 7,810240; 7,567255; 6,144056; 6,352329; 6,334973; 6,086202; 5,733295; 5,2646804; 4,2233150;3,8414811;3,42493491;1,93231125;0,740526468;1,0587214;0,358692508;45,86057;54,13943; 5,94156783; 3,297657; 0,39919005;14,874168; 0,80416546;26,739948;1,89759907;13,9542956;31,2351750;3,04888632;0,26034134;54,07579;74,70061; 219; 11720;23,839590; 54,718430;19,573379; 140; 11687;25,233165; 62,650809;10,918114; 118; 13381; 58,837157;17,382856;10,6195352;12,278604; 286; 12960; 50,115741;16,643519;17,4151235;13,618827
02122000996;Buenos Aires; 0,5609844;  0,4162143; 2,8592110;100,0000000;0,000000e+00;0,000000e+00; 1,2782350; 1,5759061; 0,017510068;  6,33864472; 0,64787253;0,000000000;0,052530205; 0,43775171; 0,035020137; 0,12257048; 0,035020137; 99,56225;76,501488; 87,90054;94,0640868; 0,33269130;73,437226; 1,20819471;19,5412362;20,504290;30,064787;18,858344;19,173525; 7,581860; 2,8366311;0,63036246;0,36771143;55,45381;2,1989659;25,664985;16,383231;64,94736;18,669408;0; 5,045786; 5,587741; 5,749704; 6,154613; 7,169999; 6,453622; 6,821155; 7,213605; 6,796237; 6,771320; 6,422476; 5,674952; 5,469383; 5,2451255; 4,3418676;3,8995826;2,80944372;1,65701115;0,492119853;1,7940572;0,317697627;47,41793;52,58207; 6,57198032; 3,469756; 0,45474366;15,940946; 1,07145082;28,661309;2,70977387;13,3370710;28,2626300;2,60387467;0,42982620;51,54800;75,30057; 229; 11108;23,919698; 53,429960;20,588765;  96; 11608;25,473811; 62,301861;11,397312; 196; 20421; 58,048088;17,021693; 9,5881690;14,382254; 377; 20316; 48,685765;17,464068;17,2524119;14,742075
02122000997;Buenos Aires; 0,3049943;  0,3240564; 2,6115135;100,0000000;0,000000e+00;0,000000e+00; 0,7375991; 0,7744791; 0,000000000;  4,81283422; 0,33191960;0,000000000;0,018439978; 0,14751982; 0,018439978; 0,05531993; 0,000000000; 99,50212;77,890467; 88,69629;93,8041674; 0,23971971;69,242117; 3,15323622;21,8144938;27,051448;30,905403;18,827217;14,235663; 6,048313; 2,1574774;0,46099945;0,29503965;60,40093;2,0772807;22,639454;15,027600;66,50930;18,463103;0; 5,396572; 4,866357; 4,764672; 5,665311; 6,900058; 7,052586; 8,476177; 7,248693; 6,137420; 6,529634; 6,624056; 5,970366; 5,912260; 5,1350959; 4,1037188;3,7623475;2,73823359;1,77222545;0,791690877;1,4962231;0,602847182;46,70250;53,29750; 6,39163277; 3,144974; 0,39947705;14,047066; 0,71179547;25,704532;1,62696107;13,7274840;32,9169088;3,79140035;0,24694945;53,16676;77,65834; 191;  8456;25,851466; 53,287606;18,602176;  96;  8606;27,597025; 60,759935;10,527539;  81;  8486; 58,625972;18,017912;10,4289418;11,972661; 162;  8326; 51,165025;17,379294;17,3072304;12,202738
02122000998;Buenos Aires; 0,7139531;  0,4345802; 2,8868540;100,0000000;0,000000e+00;0,000000e+00; 0,8400840; 2,4452445; 0,045004500;  7,74077408; 0,73507351;0,075007501;0,000000000; 0,34503450; 0,030003000; 0,03000300; 0,015001500; 99,56496;73,642364; 87,50375;92,1392139; 0,25502550;74,677468; 2,53525353;16,6666667;20,237024;29,087909;20,732073;18,841884; 7,515752; 2,5352535;0,60006001;0,45004500;56,66362;2,3423617;24,538259;17,042701;65,28458;17,672716;0; 5,422433; 5,847827; 5,777826; 6,187066; 6,504765; 6,650153; 7,102472; 7,215551; 6,827850; 7,215551; 6,542459; 5,513973; 5,524743; 4,6739540; 4,0708632;3,5754671;3,07468634;1,56157450;0,570782403;1,9977384;0,301545420;47,53110;52,46890; 6,68246190; 3,483927; 0,47385709;18,652738; 1,08771741;31,586883;1,78773356;12,3418233;24,8613430;1,92773679;0,26385224;50,70271;73,58785; 329; 12959;29,809399; 46,461918;21,189907; 146; 12919;32,100008; 54,106355;12,663519; 173; 13296; 51,143201;20,675391;11,4996992;15,380566; 409; 12967; 42,623583;20,999460;18,8941158;14,328680
02122000999;Buenos Aires; 6,6584194;  6,8185126; 5,3340125;100,0000000;0,000000e+00;0,000000e+00; 6,9989180; 7,0665404; 0,067622397; 13,48390587; 2,03543414;0,094671355;0,087909115; 1,66351095; 0,182580471; 0,52069245; 0,020286719; 98,37706;59,771436; 85,32594;79,3007844; 1,94076278;68,001082; 5,29483365;18,2107114;18,379767;27,143630;21,030565;18,122802; 8,797674; 3,9897214;1,17662970;1,36597241;53,50610;2,9115418;24,633504;19,967776;65,31112;14,721100;0; 6,485726; 6,758045; 6,724005; 6,925975; 7,808741; 7,867744; 7,858667; 6,919167; 5,913856; 5,700540; 5,968320; 5,400989; 4,944855; 4,1869015; 3,5287977;2,9864294;2,26932329;1,26401307;0,394862252;3,2269777;0,093042255;47,42205;52,57795;10,77247765; 4,515953; 1,08700585;30,256887; 1,67476059;35,712341;2,97281351; 7,3435302;11,9956429;0,55598421;0,39713158;46,19661;62,88068; 543; 23593;40,863816; 36,125122;20,709532; 326; 26995;42,244860; 43,659937;12,887572; 368; 27712; 40,004330;28,626588; 8,6099885;21,431149; 986; 25220; 33,747026;29,706582;13,2593180;19,377478
02122001000;Buenos Aires; 2,4456202;  1,3874192; 3,7860082;100,0000000;0,000000e+00;0,000000e+00; 3,1457046; 4,3037693; 0,038973331; 12,43806024; 0,79616948;0,044540950;0,005567619; 1,31952564; 0,038973331; 1,01887423; 0,000000000; 98,60253;64,261455; 85,61327;83,2470352; 0,81287233;66,237960; 1,74823228;26,0731585;23,339458;26,089861;21,195925;16,212906; 9,325761; 2,7615389;0,57346473;0,50665330;56,75963;2,5038652;24,432263;16,707829;68,15051;15,139650;0; 5,082023; 5,662309; 5,963496; 6,650202; 8,453306; 7,630062; 7,242536; 6,754613; 6,471498; 5,935385; 6,748589; 5,698452; 6,565870; 3,8812923; 3,4576230;2,9757244;2,81910728;1,33325302;0,499969881;2,7367829;0,192759472;47,06343;52,93657; 9,64399735; 3,080136; 0,63249202;23,791739; 1,62640805;36,945566;2,83918639;10,4692488;16,5391643;0,82324358;0,20681485;49,24201;69,51589; 655; 31466;33,725291; 41,555965;22,637132; 409; 34188;35,348660; 49,830350;13,624664; 518; 34653; 45,361152;22,693562; 9,4594985;20,990968; 986; 32856; 37,920015;23,691259;14,7339907;20,653762
02122001001;Buenos Aires; 3,1307551;  2,0718232; 4,4567219;100,0000000;0,000000e+00;0,000000e+00; 2,7137871; 4,9650960; 0,026178010; 12,34729494; 0,82024433;0,043630017;0,008726003; 1,45724258; 0,043630017; 0,90750436; 0,000000000; 98,92670;70,663176; 87,73124;87,6527051; 1,01221640;69,633508; 5,25305410;19,4938918;21,404887;26,413613;21,422339;17,513089; 9,109948; 2,6701571;0,81151832;0,65445026;55,74150;2,9301880;24,512922;17,584216;67,18436;15,231420;0; 5,511471; 5,956093; 6,116652; 6,585976; 7,836478; 6,854602; 6,721833; 6,724920; 6,653904; 6,573625; 6,907092; 5,807886; 6,518047; 4,4431408; 3,5569827;2,9147497;2,43307500;1,29990428;0,419921573;2,5318801;0,175996542;46,62673;53,37635; 8,18847068; 3,452002; 0,66075895;21,320283; 1,40179702;31,592923;2,51026646;11,2483404;22,4719795;1,66424800;0,27171396;49,74527;72,20181; 475; 22479;28,488812; 49,205926;20,192179; 224; 23768;30,376977; 57,085157;11,595422; 383; 34314; 57,536283;18,138369; 8,8855861;14,323600;1004; 32930; 49,911934;17,892499;15,0683268;14,078348
02123000344;Buenos Aires; 8,9586677; 27,4378010; 3,2203050; 87,7462556;1,225374e+01;0,000000e+00; 8,3019960;15,4565616; 0,327837238; 15,52405747; 3,94368913;1,851316170;0,366406325; 3,24944557; 0,511040401; 0,96422717; 0,125349532; 96,98197;48,355993; 84,62058;70,6778517; 4,06903867;59,743516; 3,26873011;21,9361682;20,663388;25,696654;19,853437;16,767911; 9,005882; 4,3390223;1,78382027;1,88988526;46,15263;2,9473883;24,852631;26,009520;64,14589; 9,844592;0; 8,615200; 8,605743; 8,788576; 8,025723; 7,121016; 7,102103; 7,742017; 7,086341; 6,225767; 5,806513; 5,365192; 5,090943; 4,580273; 3,6629575; 2,4304133;1,8314787;1,16634618;0,55795480;0,151309775;2,7109668;0,037827444;50,17180;49,82820; 7,99735208; 6,235224; 2,33269237;34,482867; 2,63531192;31,611134;4,37537433; 6,2068531; 7,7073417;0,40349273;0,27109668;42,85219;57,58598; 658; 19728;47,683496; 34,489051;14,492092; 362; 20840;48,310940; 39,059501;10,892514; 566; 20364; 34,644471;36,201139; 6,7226478;19,652328; 869; 17930; 34,037925;36,609035; 6,9269381;17,579476
02124001007;Buenos Aires;11,8113912; 40,2894491; 1,6339869; 73,6656062;3,499470e+00;2,283492e+01; 4,6309033;13,4342045; 0,412654746; 78,35855112; 1,55891793;0,137551582;0,045850527; 6,64832646; 3,255387437; 1,28381476; 0,825309491; 96,97387;37,322329; 89,82118;34,9381018; 2,33837689;71,389271; 0,68775791;13,5717561;21,503897;26,180651;19,348923;17,056396; 9,307657; 3,6680422;1,60476845;1,32966529;44,93023;3,4573643;29,643411;22,480620;62,48062;15,038760;0; 6,604651; 7,782946; 8,077519; 8,542636; 7,240310; 6,015504; 6,961240; 6,666667; 5,736434; 5,519380; 5,178295; 5,302326; 5,302326; 4,5271318; 3,5658915;2,8837209;2,41860465;1,08527132;0,465116279;3,1782946;0,015503876;49,00775;50,99225; 4,07751938; 5,953488; 2,13953488;46,744186; 4,32558140;24,015504;3,34883721; 6,2945736; 4,3100775;0,15503876;0,83720930;38,71318;43,10078; 712;  4095;38,437118; 31,941392;12,234432; 308;  4287;42,663868; 41,194308; 8,957313; 264;  4872; 36,042693;23,994253; 5,6034483;28,940887; 561;  4820; 32,157676;23,402490;17,0124481;15,788382
02124001008;Buenos Aires;10,3044496; 45,7845433; 2,1077283;  0,0000000;6,434720e+01;3,565280e+01; 5,1977401;17,6271186; 0,338983051; 77,06214689; 3,05084746;0,338983051;0,338983051; 5,31073446; 2,033898305; 2,14689266; 1,016949153; 93,78531;31,412429; 90,50847;26,6666667; 1,92090395;71,638418; 1,58192090;10,7344633;25,423729;26,553672;20,000000;15,932203; 7,909605; 2,7118644;0,67796610;0,79096045;49,62531;2,8309742;26,519567;21,731890;62,28143;15,986678;0; 5,661948; 7,743547; 8,326395; 8,201499; 7,368859; 5,911740; 5,870108; 7,202331; 5,370525; 5,828476; 5,162365; 5,578684; 5,745212; 4,7460450; 4,3713572;3,2056619;2,28975853;0,99916736;0,291423813;3,0391341;0,041631973;50,20816;49,79184; 2,95587011; 4,995837; 2,87260616;48,084929; 4,28809326;24,646128;3,49708576; 5,9117402; 3,2472939;0,12489592;0,58284763;41,75687;40,54954; 227;  1635;31,009174; 43,730887;11,376147;  85;  1702;34,958872; 51,997650; 8,049354;  73;  1736; 48,099078;23,271889; 4,7235023;19,700461; 154;  1666; 37,695078;23,109244;16,7466987;13,205282
02124001009;Buenos Aires;17,5718850; 88,4984026; 0,6389776;  0,0000000;1,793961e+01;8,188277e+01; 7,3015873;30,1587302; 2,222222222; 81,90476190; 1,26984127;1,269841270;0,317460317;11,42857143; 3,174603175; 5,39682540; 2,222222222; 90,15873;23,174603; 87,30159;17,1428571; 1,26984127;47,936508; 1,90476190; 1,5873016;30,476190;26,031746;18,095238;14,603175; 6,349206; 4,1269841;0,00000000;0,00000000;53,61963;2,2085890;25,030675;19,141104;63,68098;17,300613;0; 7,116564; 6,257669; 5,766871; 6,012270; 6,503067; 7,730061; 7,239264; 6,380368; 4,785276; 6,012270; 6,503067; 6,503067; 6,012270; 4,7852761; 3,9263804;4,5398773;2,82208589;0,85889571;0,122699387;2,6993865;0,122699387;58,03681;41,96319; 6,99386503; 6,012270; 2,69938650;54,478528; 3,43558282;22,944785;2,33128834; 3,1901840; 2,8220859;0,00000000;0,49079755;43,43558;32,02454;  18;   172;13,372093; 63,372093;12,790698;  11;   185;14,594595; 72,432432; 7,027027;   2;   186; 70,967742; 9,677419; 2,1505376;16,129032;  10;   181; 65,745856;11,049724; 9,9447514; 7,734807
02124001010;Buenos Aires;28,0400572; 50,7391512; 4,2441583; 70,1145038;1,297710e+00;2,862595e+01;15,4264973;33,3030853; 3,357531760; 78,26678766; 3,03992740;1,724137931;0,045372051;18,60254083; 2,631578947; 5,39927405; 0,771324864; 86,29764;28,130672; 89,70054;30,0816697; 8,03085299;59,437387; 1,95099819;14,1107078;20,281307;21,007260;18,965517;18,148820;10,072595; 5,8983666;2,54083485;3,13067151;37,95610;5,3124563;27,652733;30,910108;60,01678; 9,073116;0; 9,478540;10,680833;10,750734;10,513071; 7,814903; 7,549280; 7,045995; 6,165245; 4,990913; 4,795191; 4,152104; 3,578918; 3,397176; 3,0476723; 2,4744862;1,6216972;1,10443171;0,61512652;0,167761778;3,1175730;0,000000000;51,75451;48,24549;10,63889277; 8,010625; 4,23598490;49,154201; 5,48021809;19,264644;3,66279883; 3,6068782; 2,3766252;0,12582133;1,32811408;30,26702;34,12554; 566;  3407;32,932198; 40,005870;10,449075; 219;  3646;33,845310; 52,550741; 7,597367; 181;  3709; 38,986250;26,152602; 2,8579132;27,123214; 560;  3506; 33,456931;26,839703; 9,2127781;14,517969
02124001011;Buenos Aires;27,2160210; 39,4944189; 3,3814839; 85,6949336;0,000000e+00;1,430507e+01;17,8335950;29,7017268; 3,202511774; 66,09105181; 5,46310832;1,695447410;0,062794349;22,07221350; 2,040816327; 4,52119309; 0,313971743; 86,68760;34,191523; 89,79592;34,6624804; 8,75981162;59,717425; 2,38618524;22,8885400;17,174254;21,789639;20,188383;19,403454;11,114600; 5,9968603;1,88383046;2,41758242;40,38813;4,0061485;27,879719;29,493707;62,84946; 7,647228;0; 9,587857; 9,472572;10,433279;10,000961; 8,358152; 8,041118; 7,551158; 7,080411; 5,187818; 5,351138; 4,611394; 3,496974; 3,170333; 2,4498031; 1,8733788;1,5947738;1,08559900;0,51878182;0,105677779;2,6035162;0,038428283;50,32184;49,66856;15,06388702; 7,618407; 4,25593237;45,989048; 5,04371217;21,913729;4,07339802; 4,4961091; 3,2952253;0,16332020;0,56681718;32,33740;39,00471; 800;  5406;29,800222; 43,895671;11,505734; 247;  5980;30,986622; 56,839465; 8,043478; 178;  5741; 38,146664;24,716948; 4,5985020;29,437380; 699;  5489; 32,009473;26,416469;10,1111314;18,728366
0212401011A;Buenos Aires;27,7573529; 29,5955882; 1,4705882; 84,6153846;1,076923e+00;1,430769e+01;20,5058717;33,6946703; 2,439024390; 73,17073171; 2,98102981;1,626016260;0,000000000;22,31255646; 0,903342367; 3,88437218; 0,180668473; 82,11382;30,803975; 93,04426;22,3125565;10,47877145;55,103884; 2,52935863;24,4805781;16,892502;17,886179;21,409214;19,963866;12,827462; 5,1490515;2,43902439;3,25203252;38,92152;4,3780032;28,243460;30,459156;63,18740; 6,353444;0;10,117459; 9,877202;10,464495;10,597971; 8,969568; 8,435665; 7,367859; 6,486919; 5,659370; 4,698345; 4,297918; 3,657234; 3,043246; 2,5627336; 1,5216231;1,0945008;0,77415910;0,29364656;0,106780566;3,4970635;0,000000000;50,05339;49,94661;15,91030432; 7,634810; 3,49706353;44,500801; 6,75387080;20,875601;5,39241858; 3,9775761; 2,1356113;0,13347571;0,82754939;32,14095;40,65670; 330;  2425;38,268041; 37,855670;10,268041; 119;  2553;38,425382; 49,275362; 7,638073;  85;  2391; 39,021330;32,120452; 3,1367629;22,166458; 292;  2330; 32,618026;32,360515; 7,5536481;14,935622
02125001013;Buenos Aires; 2,7353873;  4,4342067; 4,7365390; 99,6730881;0,000000e+00;3,269119e-01; 3,0401737; 4,9538545; 0,407166124; 20,84690554; 1,01791531;0,027144408;0,027144408; 1,56080347; 0,040716612; 0,39359392; 0,027144408; 98,85993;63,422910; 85,49131;75,4614549; 1,31650380;68,783931; 1,73724213;22,2584148;22,014115;27,782302;20,914767;16,707383; 7,763301; 3,1487514;0,77361564;0,90933768;49,24466;2,2470309;28,878860;18,489311;64,70784;16,807601;0; 6,209026; 6,161520; 6,118765; 6,712589; 7,425178; 7,434679; 7,144893; 6,532067; 6,071259; 6,133017; 6,014252; 5,581948; 5,657957; 4,6128266; 3,6484561;3,2541568;2,92161520;1,71021378;0,551068884;2,9026128;0,061757720;47,77197;52,22803; 2,47505938; 3,947743; 1,03562945;26,954869; 1,97149644;32,418052;3,71021378;11,2589074;14,3420428;0,72209026;0,33254157;50,29454;63,67696; 499; 15597;40,943771; 39,783292;16,073604; 210; 15591;41,806170; 45,359502;11,487397; 352; 17443; 37,934988;31,806455; 7,1891303;21,051425; 741; 16368; 33,076735;30,632942;10,2150538;21,548143
02125001014;Buenos Aires;16,5831012; 38,4493965; 8,5886722; 95,2717301;1,745056e+00;2,983214e+00; 9,7422163;24,2467359; 2,000334784; 45,58085035; 2,79544694;0,217609642;0,100435219; 7,99296953; 1,121526615; 1,87479076; 0,159022431; 96,13324;50,066957; 88,07332;55,2561098; 4,68697690;73,543689; 3,86675594;11,9350519;13,466689;20,555742;21,149983;20,530633;12,110814; 6,8463341;2,33511885;3,00468698;45,40052;3,0606822;25,065224;28,034110;63,48923; 8,476664;0; 9,529906; 9,556479; 8,945309; 8,855928; 7,986279; 7,937965; 8,177119; 6,850903; 5,667214; 5,191323; 4,971495; 4,386897; 3,464103; 2,9157407; 2,2079428;1,5846942;0,98077109;0,58218185;0,164267079;4,6598705;0,014494154;49,60141;50,39859; 1,67407479; 6,684221; 2,17895449;38,496473; 3,41820466;29,973911;4,62121944; 5,0608754; 4,5801527;0,23190646;0,42274616;40,69717;52,16929; 982; 19437;57,478006; 23,208314;14,261460; 322; 18936;59,030418; 27,450359;11,818758; 551; 17484; 21,436742;44,206131; 5,3420270;25,863647; 870; 16807; 20,491462;43,083239; 7,6813233;23,567561
02125001015;Buenos Aires; 6,2437059;  8,6606244; 5,0352467; 99,9119718;0,000000e+00;8,802817e-02; 5,0000000;10,1886792; 0,566037736; 31,03773585; 1,13207547;0,094339623;0,000000000; 2,54716981; 1,320754717; 1,13207547; 0,000000000; 97,92453;58,301887; 85,66038;69,2452830; 1,79245283;68,584906; 2,07547170;17,8301887;17,358491;26,603774;20,849057;18,113208; 9,528302; 4,2452830;1,22641509;2,07547170;47,79951;2,7506112;27,658924;22,891198;63,56968;13,539120;0; 7,793399; 7,732274; 7,365526; 7,151589; 7,426650; 6,907090; 7,915648; 7,334963; 5,623472; 5,562347; 6,173594; 4,339853; 5,195599; 4,0036675; 3,0562347;2,7200489;2,10880196;1,22249389;0,336185819;3,5757946;0,030562347;48,44132;51,58924; 1,46699267; 5,287286; 1,28361858;31,998778; 2,07823961;31,784841;4,06479218; 9,3826406; 8,6491443;0,85574572;0,55012225;45,96577;60,29951; 222;  5707;43,140004; 34,869459;18,100578;  49;  5868;46,029312; 40,149966;12,985685; 132;  5807; 34,165662;32,495264; 7,8009299;23,265025; 222;  5498; 30,865769;32,775555;11,7315387;20,589305
02125001016;Buenos Aires;11,8299445; 31,6081331; 4,8983364; 98,6356340;0,000000e+00;1,364366e+00;10,1221640;15,5322862; 2,181500873; 35,07853403; 2,53054101;0,523560209;0,087260035; 4,45026178; 4,013961606; 1,48342059; 0,349040140; 95,46248;59,075044; 89,79058;61,6928447; 3,49040140;75,043630; 4,27574171;12,4781850;12,827225;22,251309;21,378709;21,640489;11,692845; 5,8464223;1,57068063;2,79232112;47,56603;2,5893320;23,407561;28,223718;63,80114; 8,001036;0; 9,140342; 9,813568; 9,243915; 8,285862; 6,913516; 7,379596; 7,716209; 7,198343; 6,447437; 5,411704; 5,489384; 5,256344; 3,676851; 2,6929052; 1,9937856;1,5018125;1,21698602;0,44018643;0,103573278;4,2982910;0,025893320;48,86069;51,13931; 2,14914552; 6,369757; 1,73485241;31,305023; 3,28845158;29,466598;4,40186432; 8,1563956; 9,6582082;0,64733299;0,23303988;41,94718;60,15018; 106;  3090;49,546926; 30,873786;16,148867;  32;  3211;52,226721; 34,506384;12,270321;  52;  2299; 29,665072;35,537190; 6,5245759;26,011309; 121;  2178; 28,604224;35,123967;10,3764922;20,339761
02125001017;Buenos Aires;24,9003984; 54,2579681; 9,1633466; 94,8413604;0,000000e+00;5,158640e+00;14,4166294;35,6951274; 2,771569066; 60,92981672; 2,54805543;0,312919088;0,268216361;11,28743853; 1,989271346; 2,72686634; 0,089405454; 94,18865;39,763076; 89,02548;38,7572642; 7,04067948;75,748771; 4,78319177; 7,2865445;10,505141;17,098793;19,691551;21,367903;15,087170; 9,4099240;2,63746089;4,20205633;41,82969;2,8037383;23,422534;32,112382;63,12184; 4,771579;0;10,907297;10,843443;10,367446;10,762176; 9,305161; 8,173216; 7,528879; 6,681372; 5,555233; 5,096651; 4,092413; 3,331979; 2,606374; 1,8807686; 1,2480409;0,8707262;0,51082603;0,19155976;0,058048412;4,1098276;0,000000000;51,00134;48,99866; 2,20583967; 7,470831; 2,73408022;42,549486; 4,35363093;26,412028;5,17791838; 2,4090091; 3,5409532;0,05224357;0,41214373;35,78685;44,19226; 773; 15252;57,153160; 23,970627;13,808025; 234; 15362;60,174456; 26,884520;11,417784; 495; 14806; 20,984736;44,468459; 5,1803323;26,023234; 630; 12750; 19,709804;43,701961; 7,7647059;23,882353
02125001018;Buenos Aires;12,6078486; 16,4208183;10,1308099; 98,3020781;0,000000e+00;1,697922e+00; 9,0240314;20,4021579; 1,446787641; 44,28641491; 2,94261893;0,269740069;0,098087298; 7,20941638; 0,367827366; 1,79009318; 0,122609122; 96,32173;47,278077; 82,73664;59,8332516; 3,60470819;71,284944; 3,26140265;13,0210888;16,846493;20,843551;21,284944;19,568416;10,789603; 6,2530652;2,05983325;2,37861697;42,90139;3,0901102;27,371606;25,109847;63,58856;11,301592;0; 8,427573; 8,247497; 8,427573; 8,744508; 9,227112; 7,527192; 7,570410; 6,446733; 5,474321; 4,898077; 4,854858; 4,458690; 4,386660; 3,3566232; 2,7947850;2,3553987;1,69992077;0,81394511;0,230497731;4,6819852;0,021609162;49,90276;50,09004; 1,26053447; 5,812865; 1,77195131;39,350285; 2,96765829;29,698192;4,84765541; 4,5307210; 6,1946265;0,13685803;0,64827487;42,04423;50,24851; 323;  6697;53,710617; 26,220696;15,245632; 111;  7522;54,280776; 31,414517;12,829035; 222;  7381; 24,928871;37,867498; 6,1238315;28,072077; 287;  6797; 23,083713;38,311020; 8,2683537;26,114462
02125001019;Buenos Aires;21,9780220; 99,6336996; 3,6630037;  0,2525253;2,550505e+01;7,398990e+01; 8,1272085;28,6219081; 1,413427562; 67,49116608; 2,82685512;0,353356890;0,000000000;15,54770318; 1,413427562; 1,41342756; 1,060070671; 95,75972;35,335689; 91,51943;26,8551237; 2,12014134;41,696113; 4,24028269; 2,8268551;22,968198;24,028269;18,727915;16,254417; 9,187279; 4,5936396;1,41342756;2,47349823;55,52941;1,4117647;20,470588;24,470588;67,64706; 7,882353;0; 7,764706; 8,705882; 7,882353; 8,000000; 8,235294; 6,823529; 8,117647; 6,705882; 7,882353; 5,764706; 6,235294; 5,882353; 3,764706; 3,2941176; 2,3529412;1,0588235;0,35294118;0,58823529;0,117647059;3,1764706;0,000000000;55,17647;44,82353; 6,47058824; 5,411765; 3,17647059;47,176471; 3,05882353;22,823529;2,70588235; 5,5294118; 6,5882353;0,47058824;0,11764706;44,47059;46,00000;  12;   305;44,262295; 37,704918;14,098361;   3;   315;46,349206; 42,857143; 9,841270;  10;   315; 32,063492;32,698413; 6,3492063;25,714286;  10;   283; 32,155477;30,742049; 6,0070671;27,561837
